,HeartRate
1347,79.9383
1348,81.87726
1349,82.9055
1350,82.631805
1351,80.72102
1352,77.79509
1353,75.499344
1354,77.09823
1355,77.046715
1356,82.12952
1357,84.72411
1358,82.96607
1359,77.4057
1360,83.28702
1361,80.15974
1362,80.120476
1363,82.064606
1364,83.807816
1365,83.935936
1366,81.15537
1367,80.64849
1368,77.574554
1369,77.794846
1370,75.85157
1371,74.75526
1372,73.98194
1373,74.50804
1374,80.67733
1375,77.841805
1376,80.8939
1377,82.18592
1378,81.701675
1379,77.446594
1380,81.44984
1381,77.305534
1382,75.4538
1383,76.123955
1384,77.09066
1385,81.978676
1386,81.276726
1387,81.69804
1388,77.13424
1389,80.9659
1390,79.74143
1391,83.37542
1392,84.828995
1393,82.24127
1394,77.77334
1395,82.125015
1396,81.09791
1397,85.036766
1398,86.1878
1399,85.576294
1400,80.55206
1401,80.54951
1402,85.78607
1403,81.34142
1404,78.757164
1405,78.672844
1406,83.03061
1407,82.81271
1408,81.057724
1409,76.46436
1410,75.10244
1411,77.98915
1412,83.74046
1413,90.949684
1414,91.72654
1415,94.163506
1416,92.53087
1417,83.40263
1418,86.493515
1419,87.087265
1420,84.35411
1421,86.71671
1422,92.67853
1423,93.53271
1424,94.36182
1425,90.838715
1426,87.28396
1427,87.248566
1428,83.413765
1429,82.9012
1430,84.42802
1431,86.5632
1432,87.28082
1433,86.760895
1434,84.06059
1435,80.73443
1436,80.32879
1437,81.121735
1438,85.67604
1439,90.64019
1440,88.53547
1441,90.79723
1442,93.8217
1443,94.58273
1444,91.42518
1445,89.10895
1446,90.83033
1447,93.347015
1448,96.47821
1449,94.46949
1450,92.859795
1451,83.95062
1452,82.47854
1453,82.30684
1454,83.76421
1455,91.39328
1456,84.04528
1457,80.08768
1458,79.63453
1459,82.66922
1460,88.080956
1461,92.11494
1462,92.189575
1463,92.61574
1464,94.041626
1465,84.08849
1466,87.08246
1467,88.643326
1468,93.37701
1469,98.60903
1470,91.221886
1471,92.282036
1472,94.64044
1473,89.425156
1474,88.23026
1475,89.737656
1476,94.24062
1477,94.029465
1478,87.17861
1479,90.05872
1480,94.10433
1481,95.84702
1482,97.9621
1483,98.85689
1484,96.15957
1485,89.16171
1486,89.29651
1487,91.52819
1488,92.20614
1489,92.108574
1490,92.336975
1491,93.51357
1492,95.69851
1493,95.685104
1494,95.99062
1495,96.19037
1496,96.87516
1497,98.53011
1498,99.11005
1499,99.59716
1500,99.58774
1501,99.54562
1502,99.8925
1503,100.46386
1504,100.13794
1505,98.30253
1506,97.161514
1507,96.702866
1508,94.21266
1509,94.73531
1510,94.22323
1511,94.07036
1512,94.67981
1513,95.36826
1514,96.711876
1515,96.56525
1516,96.29711
1517,97.90987
1518,95.69514
1519,94.13804
1520,88.08563
1521,91.695885
1522,92.11849
1523,86.740395
1524,89.91264
1525,92.14347
1526,92.00437
1527,92.10983
1528,91.99719
1529,90.828415
1530,90.702965
1531,91.42401
1532,89.91776
1533,89.35635
1534,91.24215
1535,93.04968
1536,92.09919
1537,91.18644
1538,86.581436
1539,85.09932
1540,84.11958
1541,82.46689
1542,81.408615
1543,82.0328
1544,82.14532
1545,80.67901
1546,82.14241
1547,82.380844
1548,80.19538
1549,78.84485
1550,78.25684
1551,77.40834
1552,76.93912
1553,76.10757
1554,75.551865
1555,75.42902
1556,74.33454
1557,74.27413
1558,73.78657
1559,73.720215
1560,74.329605
1561,73.4609
1562,72.72883
1563,72.28768
1564,72.07057
1565,73.42424
1566,75.13213
1567,72.8003
1568,74.211815
1569,73.00891
1570,74.23132
1571,73.21859
1572,72.17792
1573,72.06073
1574,72.99758
1575,73.746185
1576,71.835724
1577,73.67816
1578,71.52347
1579,71.184425
1580,72.2127
1581,71.52782
1582,71.58043
1583,71.4654
1584,71.76581
1585,82.14307
1586,79.27922
1587,80.76984
1588,82.39937
1589,80.8373
1590,80.31042
1591,80.833885
1592,79.009705
1593,79.07957
1594,78.329796
1595,77.88769
1596,79.50608
1597,80.7937
1598,77.84005
1599,78.48278
1600,78.62811
1601,77.26355
1602,75.79479
1603,76.280655
1604,76.41233
1605,77.52729
1606,78.37878
1607,75.88627
1608,76.223404
1609,75.80924
1610,74.20288
1611,77.89755
1612,75.11342
1613,76.08853
1614,78.821556
1615,74.24903
1616,73.23952
1617,73.10855
1618,72.73403
1619,75.67911
1620,75.920044
1621,74.846924
1622,75.531555
1623,74.25703
1624,72.37182
1625,72.18785
1626,72.16658
1627,74.38864
1628,73.43239
1629,72.15885
1630,72.99641
1631,73.23094
1632,71.34166
1633,72.01122
1634,72.07964
1635,74.21292
1636,76.18867
1637,72.720055
1638,73.18278
1639,73.67995
1640,73.658615
1641,74.52645
1642,72.84656
1643,72.48658
1644,74.11998
1645,74.021416
1646,74.04722
1647,75.022064
1648,72.81005
1649,73.12106
1650,72.43651
1651,70.82179
1652,69.45242
1653,69.79986
1654,68.87529
1655,69.113525
1656,68.28696
1657,67.02148
1658,66.76574
1659,68.21319
1660,66.22097
1661,66.99152
1662,67.687325
1663,68.674065
1664,66.56184
1665,66.75128
1666,67.01392
1667,68.00862
1668,67.27623
1669,70.525055
1670,69.004776
1671,69.500755
1672,67.24408
1673,68.49585
1674,74.083595
1675,72.704895
1676,70.1603
1677,71.00119
1678,68.79421
1679,68.33548
1680,68.27067
1681,69.86735
1682,73.42436
1683,70.59449
1684,73.45104
1685,78.93656
1686,75.82454
1687,74.10998
1688,71.08998
1689,74.6815
1690,77.66595
1691,70.925064
1692,72.69605
1693,73.0895
1694,76.22438
1695,74.23055
1696,71.801414
1697,75.70653
1698,76.300186
1699,71.652794
1700,77.369934
1701,72.22656
1702,71.572556
1703,72.72335
1704,71.60167
1705,74.74243
1706,75.122025
1707,75.452995
1708,72.720894
1709,75.914955
1710,75.647705
1711,77.39455
1712,79.18439
1713,80.49131
1714,81.185646
1715,82.242035
1716,73.6959
1717,72.75299
1718,72.18656
1719,71.997025
1720,71.01064
1721,71.86059
1722,69.22522
1723,69.59636
1724,68.97858
1725,70.27954
1726,68.776596
1727,69.78013
1728,72.22408
1729,70.73919
1730,70.444885
1731,69.518875
1732,71.87382
1733,78.77922
1734,84.59371
1735,90.55427
1736,94.09547
1737,96.24675
1738,94.68522
1739,96.520325
1740,90.16013
1741,89.941124
1742,90.711754
1743,91.33546
1744,92.26498
1745,94.30356
1746,96.74502
1747,89.82824
1748,84.35056
1749,82.78399
1750,82.776596
1751,81.32929
1752,78.28926
1753,75.573
1754,75.68776
1755,77.89572
1756,74.30754
1757,74.428085
1758,72.2667
1759,71.917145
1760,70.813416
1761,69.85272
1762,69.93798
1763,68.98215
1764,68.514305
1765,70.568695
1766,69.94139
1767,69.98242
1768,68.36821
1769,67.424515
1770,67.173
1771,66.8132
1772,67.31921
1773,67.15041
1774,67.254486
1775,66.39964
1776,67.01423
1777,68.51331
1778,75.79524
1779,77.235725
1780,85.99785
1781,84.79577
1782,79.08975
1783,92.89478
1784,88.82314
1785,84.05638
1786,85.76863
1787,88.0901
1788,90.83613
1789,92.30175
1790,92.58185
1791,90.57847
1792,86.40581
1793,86.837944
1794,86.71288
1795,90.4286
1796,88.148766
1797,85.43915
1798,81.69608
1799,83.03466
1800,86.00201
1801,89.20088
1802,85.93188
1803,82.95197
1804,85.48343
1805,86.68955
1806,86.96156
1807,82.113174
1808,82.64118
1809,83.521324
1810,83.70843
1811,78.867355
1812,80.511185
1813,77.83954
1814,75.18919
1815,74.07424
1816,75.62669
1817,79.19881
1818,81.62088
1819,81.722725
1820,82.00732
1821,84.38817
1822,84.99857
1823,86.66224
1824,86.38671
1825,82.669945
1826,82.82151
1827,83.44351
1828,84.99535
1829,86.723335
1830,85.41157
1831,85.72091
1832,88.406456
1833,90.68792
1834,90.27541
1835,90.73692
1836,86.45913
1837,88.40688
1838,90.817024
1839,90.7044
1840,92.60559
1841,97.59214
1842,99.40912
1843,88.047844
1844,89.51927
1845,90.48623
1846,91.52014
1847,91.94439
1848,91.99474
1849,88.11812
1850,83.552765
1851,83.84137
1852,83.91984
1853,80.6206
1854,83.848305
1855,81.732925
1856,79.81102
1857,84.692245
1858,85.21222
1859,85.8808
1860,86.05934
1861,85.3794
1862,81.81834
1863,82.18945
1864,83.75327
1865,84.74318
1866,84.54248
1867,87.33524
1868,87.355515
1869,88.67957
1870,90.42429
1871,90.413956
